filename	mark	label	off0	off1	span
PMC4651293	T4	Developer	69	78	SPSS Inc.
PMC4654502	T1	Application_Usage	42	47	Prism
PMC4654502	T2	Application_Usage	98	102	SPSS
PMC4654502	T3	Version	50	53	6.0
PMC4654502	T4	Developer	55	78	GraphPad Software, Inc.
PMC4657964	T1	Application_Usage	0	4	SPSS
PMC4657964	T2	ProgrammingEnvironment_Usage	32	33	R
PMC4657964	T3	Application_Usage	43	51	EpiTools
PMC4657964	T4	Version	13	17	22.0
PMC4657964	T5	Developer	19	29	SPSS, Inc.
PMC4657964	T6	Citation	34	38	[42]
PMC4657964	T7	Citation	52	56	[43]
PMC4664486	T1	Application_Usage	45	54	SigmaPlot
PMC4664486	T2	Version	64	66	11
PMC4667844	T1	Application_Usage	4	42	statistical package for social science
PMC4667844	T2	Version	43	47	18.0
PMC4667844	T3	Application_Usage	49	53	SPSS
PMC4667844	T4	Version	54	58	18.0
PMC4667923	T1	Application_Usage	0	5	Stata
PMC4667923	T2	Version	14	18	13.1
PMC4667923	T3	Developer	20	33	Stata Corp LP
PMC4674110	T1	ProgrammingEnvironment_Usage	77	83	Matlab
PMC4674110	T2	Developer	106	119	The MathWorks
PMC4675522	T1	Application_Usage	94	98	SPSS
PMC4683049	T1	Application_Usage	42	47	Stata
PMC4683049	T2	Version	48	52	13.1
PMC4684369	T1	Application_Usage	77	82	BLAST
PMC4684369	T2	AlternativeName	84	117	Basic Local Alignment Search Tool
PMC4686167	T1	Application_Usage	33	37	SPSS
PMC4686167	T2	OperatingSystem_Usage	43	50	Windows
PMC4686167	T3	Version	59	61	21
PMC4692284	T1	Application_Usage	28	43	SPSS Statistics
PMC4692284	T2	Developer	24	27	IBM
PMC4692284	T3	Version	44	48	18.0
PMC4696826	T1	Application_Usage	62	66	SPSS
PMC4696826	T2	Developer	58	61	IBM
PMC4696826	T3	Version	67	71	22.0
PMC4697474	T1	Application_Usage	99	104	Stata
PMC4699918	T1	Application_Usage	38	42	SPSS
PMC4699918	T2	Application_Usage	73	77	PASW
PMC4699918	T3	Version	78	82	18.0
PMC4701397	T1	Application_Usage	40	45	Stata
PMC4701397	T2	Version	46	48	11
PMC4701397	T3	Developer	50	61	Stata Corp.
PMC4701397	T4	Citation	83	87	[41]
PMC4701450	T1	Application_Usage	50	65	SPSS Statistics
PMC4701450	T2	Developer	46	49	IBM
PMC4701450	T3	Version	68	70	22
PMC4703213	T1	Application_Usage	33	38	Stata
PMC4712064	T1	ProgrammingEnvironment_Usage	76	82	MATLAB
PMC4712064	T2	Release	109	115	R2009a
PMC4712064	T3	Release	120	126	R2015a
PMC4712064	T4	Developer	128	142	Mathworks Inc.
PMC4720425	T1	Application_Usage	51	57	InStat
PMC4720425	T2	Developer	42	50	GraphPad
PMC4720425	T3	Version	66	70	3.10
PMC4720425	T4	Developer	72	95	GraphPad Software, Inc.
PMC4721654	T1	Application_Usage	62	67	Excel
PMC4721672	T1	Application_Usage	57	61	SPSS
PMC4723157	T1	Application_Usage	8	51	Statistical Package for the Social Sciences
PMC4723157	T2	Developer	4	7	IBM
PMC4723157	T3	Application_Usage	53	57	SPSS
PMC4723157	T4	Version	58	60	22
PMC4725670	T1	Application_Usage	39	54	SPSS Statistics
PMC4725670	T2	Version	55	63	20.0.0.1
PMC4725728	T1	Application_Usage	0	5	STATA
PMC4725728	T2	Developer	7	16	StataCorp
PMC4725728	T3	Version	56	60	13.1
PMC4725728	T4	Extension	53	55	IC
PMC4726570	T1	Application_Usage	40	43	SAS
PMC4726570	T2	Version	44	47	9.3
PMC4726570	T4	Developer	84	97	SAS Institute
PMC4726595	T1	Application_Usage	30	34	SPSS
PMC4726595	T2	Version	43	47	20.0
PMC4728114	T1	Application_Usage	185	190	Stata
PMC4728114	T2	Version	191	195	13.1
PMC4728114	T3	Citation	205	209	[30]
PMC4731070	T1	Application_Usage	216	219	SAS
PMC4731070	T2	Version	223	226	9.3
PMC4732751	T1	ProgrammingEnvironment_Usage	33	39	Matlab
PMC4734597	T1	Application_Usage	28	44	EpiData Analysis
PMC4734597	T2	Application_Usage	75	80	Stata
PMC4734597	T3	Version	63	69	3.1.80
PMC4734597	T4	Version	90	92	12
PMC4734618	T1	Application_Usage	8	13	STATA
PMC4734618	T2	Version	22	24	11
PMC4734710	T1	Application_Usage	74	78	SPSS
PMC4734710	T2	OperatingSystem_Usage	97	104	Windows
PMC4734710	T3	Version	88	92	18.0
PMC4734710	T4	Developer	105	115	SPSS, Inc.
PMC4743937	T1	ProgrammingEnvironment_Usage	96	102	MATLAB
PMC4744078	T1	Application_Usage	126	131	Excel
PMC4744078	T2	Developer	116	125	Microsoft
PMC4755532	T1	Application_Usage	31	36	Stata
PMC4755532	T2	Version	45	47	14
PMC4762940	T1	Application_Usage	82	88	Access
PMC4762940	T2	Application_Usage	135	140	Excel
PMC4762940	T3	Developer	72	81	Microsoft
PMC4762940	T4	Developer	125	134	Microsoft
PMC4764204	T1	Application_Usage	29	44	SPSS Statistics
PMC4764204	T2	Developer	25	28	IBM
PMC4764204	T3	Version	54	56	20
PMC4765767	T1	Application_Usage	43	47	SPSS
PMC4765767	T2	Developer	39	42	IBM
PMC4765767	T3	Version	48	50	22
PMC4784934	T1	Application_Usage	141	160	PABAK-OS calculator
PMC4784934	T2	ProgrammingEnvironment_Usage	86	87	R
PMC4784934	T3	Application_Usage	42	45	SAS
PMC4784934	T4	Version	46	49	9.3
PMC4784934	T5	Developer	51	69	SAS Institute INC.
PMC4784934	T6	URL	98	122	http://www.r-project.org
PMC4784934	T7	URL	162	216	http://www.singlecaseresearch.org/calculators/pabak-os
PMC4794244	T1	Application_Usage	38	43	STATA
PMC4794244	T2	Version	62	64	12
PMC4798575	T1	Application_Usage	34	39	Stata
PMC4798575	T2	Version	40	44	12.0
PMC4798575	T3	Extension	45	47	SE
PMC4798594	T1	Application_Usage	34	38	SPSS
PMC4803212	T1	Application_Usage	44	83	Statistical Package for Social Sciences
PMC4803212	T2	Application_Usage	34	39	Excel
PMC4803212	T3	Developer	24	33	Microsoft
PMC4803212	T4	Abbreviation	85	89	SPSS
PMC4803212	T5	Version	99	101	16
PMC4805189	T1	Application_Usage	85	88	SAS
PMC4805189	T2	Citation	77	81	[43]
PMC4805189	T3	Version	90	93	9.3
PMC4805194	T1	Application_Usage	40	44	SPSS
PMC4805194	T2	Developer	36	39	IBM
PMC4805194	T3	Version	48	50	21
PMC4814065	T1	Application_Usage	30	35	Stata
PMC4814065	T2	Version	44	48	13.0
PMC4814065	T3	Developer	50	60	Stata Corp
PMC4820124	T1	Application_Usage	43	47	SPSS
PMC4820124	T2	Version	56	60	17.0
PMC4820124	T3	Developer	62	71	SPSS Inc.
PMC4825976	T1	Application_Usage	175	179	SPSS
PMC4830594	T1	Application_Usage	52	56	SPSS
PMC4830594	T2	OperatingSystem_Usage	64	71	Windows
PMC4830594	T3	Developer	48	51	IBM
PMC4830594	T4	Version	57	59	22
PMC4830594	T5	Developer	73	82	IBM Corp.
PMC4830594	T6	Release	92	96	2013
PMC4833310	T1	Application_Usage	191	196	stata
PMC4833339	T1	Application_Usage	39	43	SPSS
PMC4833339	T2	Version	44	48	16.0
PMC4833339	T3	Developer	67	76	SPSS Inc.
PMC4833352	T1	Application_Usage	38	43	STATA
PMC4833352	T2	Version	61	65	11.2
PMC4835073	T1	Application_Usage	27	31	SPSS
PMC4835073	T2	Version	40	42	22
PMC4839683	T1	Application_Usage	108	112	SPSS
PMC4839683	T2	Version	122	124	21
PMC4839683	T3	Developer	126	129	IBM
PMC4849643	T1	Application_Usage	96	100	SPSS
PMC4849643	T2	PlugIn_Usage	73	80	PROCESS
PMC4849643	T3	Citation	101	105	[32]
PMC4849764	T1	Application_Usage	46	49	SAS
PMC4849764	T2	OperatingSystem_Usage	61	68	Windows
PMC4849764	T3	Version	77	80	9.3
PMC4849764	T4	Developer	82	95	SAS Institute
PMC4868318	T1	Application_Usage	50	53	SAS
PMC4868318	T2	Version	71	74	9.4
PMC4868318	T3	Developer	76	89	SAS Institute
PMC4877066	T1	Application_Usage	65	70	Stata
PMC4880294	T1	Application_Usage	71	75	SPSS
PMC4883798	T1	Application_Usage	33	38	Stata
PMC4883798	T2	Version	39	43	14.1
PMC4889034	T1	Application_Usage	42	47	Stata
PMC4889034	T2	Application_Usage	113	118	Mplus
PMC4889034	T3	Version	49	51	13
PMC4889034	T4	Citation	52	56	[48]
PMC4889034	T5	Version	120	121	7
PMC4889034	T6	Citation	122	126	[46]
PMC4892543	T1	ProgrammingEnvironment_Usage	48	54	MATLAB
PMC4892543	T2	PlugIn_Usage	12	38	Brain Connectivity Toolbox
PMC4892543	T3	Citation	39	43	[17]
PMC4896451	T1	Application_Usage	209	214	Excel
PMC4898773	T1	Application_Usage	0	4	SPSS
PMC4898773	T2	Version	5	7	22
PMC4900553	T1	Application_Usage	156	160	SPSS
PMC4900553	T2	Application_Usage	254	258	SPSS
PMC4900553	T3	Version	259	261	19
PMC4900553	T4	PlugIn_Usage	161	176	Complex Samples
PMC4900599	T1	Application_Usage	30	35	STATA
PMC4900599	T2	Version	36	38	13
PMC4900599	T3	Citation	42	46	[28]
PMC4900599	T4	Extension	39	41	SE
PMC4907437	T1	Application_Usage	29	34	Stata
PMC4907437	T2	Application_Usage	50	64	REALCOM-IMPUTE
PMC4907437	T3	Version	43	45	13
PMC4907437	T4	Citation	74	78	[38]
PMC4911165	T1	Application_Usage	31	34	SAS
PMC4911165	T2	Version	43	46	9.3
PMC4913900	T1	Application_Usage	98	102	SPSS
PMC4913900	T2	Application_Usage	146	150	SPSS
PMC4913900	T3	Version	151	153	20
PMC4917221	T1	Application_Usage	79	84	Stata
PMC4917221	T2	Version	85	87	13
PMC4917221	T3	Developer	89	99	STATA Corp
PMC4930171	T1	Application_Usage	34	39	STATA
PMC4930171	T2	Version	41	42	9
PMC4933363	T1	Application_Usage	218	223	Stata
PMC4938214	T1	Application_Usage	29	34	STATA
PMC4938214	T2	Version	44	48	13.1
PMC4938526	T1	Application_Usage	158	162	SPSS
PMC4938526	T2	Version	163	167	22.0
PMC4944962	T1	Application_Usage	45	48	SAS
PMC4944962	T2	Version	67	70	9.3
PMC4944962	T3	Developer	139	158	SAS Institute, Inc.
PMC4945061	T1	Application_Usage	42	45	SAS
PMC4945061	T2	Version	64	67	9.3
PMC4945061	T3	Developer	148	167	SAS Institute, Inc.
PMC4956302	T1	Application_Usage	204	209	Stata
PMC4956302	T2	Version	210	214	13.1
PMC4963105	T1	Application_Usage	43	47	SPSS
PMC4963105	T2	Developer	39	42	IBM
PMC4963105	T3	Version	56	58	22
PMC4965095	T1	Application_Usage	21	25	SPSS
PMC4965095	T2	Version	26	28	16
PMC4970811	T1	Application_Usage	95	99	SPSS
PMC4970811	T2	Application_Usage	49	54	Mplus
PMC4970811	T3	Version	83	86	7.3
PMC4970811	T4	Developer	91	94	IBM
PMC4970811	T5	Version	108	110	22
PMC4972395	T1	Application_Usage	34	37	SAS
PMC4972395	T2	Version	46	51	9.1.3
PMC4972395	T3	Developer	53	66	SAS Institute
PMC4973914	T1	Application_Usage	112	117	STATA
PMC4973914	T2	OperatingSystem_Usage	127	134	Windows
PMC4973914	T3	Version	118	122	10.1
PMC4973914	T4	Developer	136	146	Stata Corp
PMC4982625	T1	Application_Usage	150	155	excel
PMC4982625	T2	Application_Usage	41	46	excel
PMC4985145	T1	Application_Usage	45	49	SPSS
PMC4987013	T1	Application_Usage	43	47	SPSS
PMC4987013	T2	Version	56	58	19
PMC4990208	T1	Application_Usage	100	103	SAS
PMC4990208	T2	Application_Usage	66	72	Access
PMC5001719	T1	Application_Usage	34	39	Stata
PMC5001719	T2	Version	48	50	13
PMC5001719	T3	Citation	50	54	[41]
PMC5003337	T1	Application_Usage	86	89	SPM
PMC5003337	T2	ProgrammingEnvironment_Usage	141	147	MATLAB
PMC5003337	T3	Version	89	90	8
PMC5003337	T4	URL	92	124	http://www.fil.ion.ucl.ac.uk/spm
PMC5003337	T5	Release	148	154	R2012b
PMC5003337	T6	Developer	156	165	MathWorks
PMC5010180	T1	Application_Usage	70	75	Stata
PMC5010180	T2	Version	76	80	13.0
PMC5014325	T1	Application_Usage	37	41	SPSS
PMC5014325	T2	Version	73	77	20.0
PMC5015864	T1	PlugIn_Usage	35	41	XLSTAT
PMC5015864	T2	Application_Usage	51	56	Excel
PMC5015864	T3	Release	42	46	2015
PMC5019395	T1	Application_Usage	46	50	SPSS
PMC5019395	T2	Version	59	61	16
PMC5042480	T1	Application_Usage	25	28	SAS
PMC5042480	T2	Application_Usage	38	43	STATA
PMC5042480	T3	Version	30	33	9.2
PMC5042480	T4	Version	45	47	12
PMC5065133	T1	Application_Usage	203	207	SPSS
PMC5065133	T2	Version	234	236	20
PMC5065133	T3	Developer	238	241	IBM
PMC5068799	T1	Application_Usage	57	72	SPSS Statistics
PMC5068799	T2	Application_Usage	25	30	Mplus
PMC5068799	T3	Version	31	34	7.1
PMC5068799	T4	Citation	44	48	[28]
PMC5068799	T5	Developer	53	56	IBM
PMC5068799	T6	Version	73	77	22.0
PMC5079648	T1	Application_Usage	34	39	STATA
PMC5079648	T2	Version	40	42	13
PMC5094601	T1	ProgrammingEnvironment_Usage	111	117	Matlab
PMC5094601	T2	Release	127	133	R2013b
PMC5096670	T1	Application_Usage	38	43	Stata
PMC5096670	T2	Version	44	46	12
PMC5096670	T3	Developer	49	66	Stata Corporation
PMC5104437	T1	Application_Usage	116	121	STATA
PMC5104437	T2	Version	153	155	14
PMC5104437	T3	Developer	157	168	StataCorp L
PMC5104437	T4	Extension	122	124	MP
PMC5112893	T1	Application_Usage	45	49	SPSS
PMC5112893	T2	Version	52	56	18.0
PMC5112893	T3	Developer	58	67	IBM Corp.
PMC5112978	T1	Application_Usage	50	54	SPSS
PMC5112978	T2	Version	55	59	19.0
PMC5112978	T3	Developer	78	87	SPSS Inc.
PMC5115662	T1	Application_Usage	53	58	Excel
PMC5115662	T2	Application_Usage	118	133	SPSS Statistics
PMC5115662	T3	Developer	50	52	MS
PMC5115662	T4	Developer	114	117	IBM
PMC5115662	T5	Version	135	137	22
PMC5130179	T1	PlugIn_Usage	44	69	Image Acquisition Toolbox
PMC5130179	T2	ProgrammingEnvironment_Usage	82	88	Matlab
PMC5130179	T3	PlugIn_Usage	288	312	Image Processing Toolbox
PMC5130179	T4	ProgrammingEnvironment_Usage	325	331	Matlab
PMC5130179	T5	ProgrammingEnvironment_Usage	37	43	Matlab
PMC5130179	T6	Developer	71	80	Mathworks
PMC5130179	T7	Release	89	95	v2011b
PMC5130179	T8	ProgrammingEnvironment_Usage	281	287	Matlab
PMC5130179	T9	Developer	314	323	Mathworks
PMC5130179	T10	Release	332	338	v2011b
PMC5130232	T1	Application_Usage	47	52	Stata
PMC5130232	T2	Version	53	55	12
PMC5145233	T1	Application_Usage	43	47	SPSS
PMC5145233	T2	Version	48	50	23
PMC5147884	T1	Application_Usage	24	28	SPSS
PMC5147884	T2	Version	37	39	21
PMC5148026	T1	Application_Usage	103	108	Stata
PMC5152899	T1	Application_Usage	38	53	SPSS statistics
PMC5152899	T2	Developer	34	37	IBM
PMC5152899	T3	Version	63	65	20
PMC5158042	T1	Application_Usage	12	15	SAS
PMC5158042	T2	Version	32	35	9.3
PMC5158042	T3	Developer	36	54	SAS Institute Inc.
PMC5158195	T1	Application_Usage	156	162	MaxQDA
PMC5161328	T1	Application_Usage	31	35	SPSS
PMC5161328	T2	OperatingSystem_Usage	53	60	Windows
PMC5161328	T3	Version	45	47	21
PMC5173381	T1	Application_Usage	36	75	Statistical Package for Social Sciences
PMC5173381	T2	Version	85	87	16
PMC5173381	T3	Developer	89	97	SPSS IBM
PMC5176262	T1	Application_Usage	76	81	Excel
PMC5179078	T1	Application_Usage	14	19	Mplus
PMC5179078	T2	Application_Usage	0	4	SPSS
PMC5179078	T3	Version	5	9	18.0
PMC5179078	T4	Version	20	23	7.0
PMC5199054	T1	Application_Usage	53	58	Prism
PMC5199054	T2	Developer	44	52	Graphpad
PMC5199054	T3	Version	59	60	6
PMC5207427	T1	Application_Usage	10	15	Excel
PMC5207427	T2	Application_Usage	20	63	Statistical Package for the Social Sciences
PMC5207427	T3	Developer	0	9	Microsoft
PMC5207427	T4	Application_Usage	65	69	SPSS
PMC5207427	T5	Version	78	82	22.0
PMC5224787	T1	Application_Usage	55	60	STATA
PMC5224787	T2	Version	61	63	14
PMC5224787	T3	Developer	65	74	StataCorp
PMC5224787	T4	Release	76	80	2009
PMC5231401	T1	Application_Usage	73	82	Sigmaplot
PMC5231401	T2	Developer	102	120	SystatSoftwareInc.
PMC5234805	T1	Application_Usage	0	5	Stata
PMC5234805	T2	Version	14	18	12.0
PMC5234805	T3	Extension	19	21	SE
PMC5240969	T1	Application_Usage	105	110	Excel
PMC5240969	T2	Developer	95	104	Microsoft
PMC5240969	T3	Release	117	121	2003
PMC5242464	T1	Application_Usage	30	35	Stata
PMC5242464	T2	Version	44	46	12
PMC5249115	T1	Application_Usage	140	167	Statistical Analysis System
PMC5249115	T2	Version	185	188	9.2
PMC5249115	T3	Developer	207	224	SAS Institute Inc
PMC5249117	T1	ProgrammingEnvironment_Usage	73	79	MATLAB
PMC5249117	T2	PlugIn_Usage	40	61	Psychophysics toolbox
PMC5249117	T3	Citation	62	69	[49–51]
PMC5249117	T4	Developer	81	99	The MathWorks Inc.
PMC5266220	T1	Application_Usage	395	407	GenomeStudio
PMC5266220	T2	Application_Usage	231	236	BLAST
PMC5266220	T4	Citation	244	248	[73]
PMC5279788	T1	ProgrammingEnvironment_Usage	8	14	MATLAB
PMC5289551	T1	Application_Usage	46	85	Statistical Package for Social Sciences
PMC5289551	T2	OperatingSystem_Usage	97	104	Windows
PMC5289551	T3	Abbreviation	87	91	SPSS
PMC5289551	T4	Version	114	116	21
PMC5293190	T1	Application_Usage	28	32	SPSS
PMC5293190	T2	OperatingSystem_Usage	67	74	Windows
PMC5293190	T3	Application_Usage	47	62	SPSS Statistics
PMC5293190	T4	Developer	43	46	IBM
PMC5293190	T5	Version	83	87	22.0
PMC5293190	T6	Developer	101	110	IBM Corp.
PMC5295691	T1	Application_Usage	42	85	Statistical Package for the Social Sciences
PMC5295691	T2	Abbreviation	87	91	SPSS
PMC5295691	T3	Version	101	105	19.0
PMC5295691	T4	Developer	116	124	IBM Corp
PMC5295697	T1	Application_Usage	32	37	Stata
PMC5295697	T2	Version	46	48	12
PMC5302797	T1	Application_Usage	46	50	SPSS
PMC5302797	T2	Application_Usage	114	118	SPSS
PMC5302797	T3	Developer	42	45	IBM
PMC5302797	T4	Version	59	61	22
PMC5302808	T1	Application_Usage	164	167	SAS
PMC5302808	T2	Application_Usage	176	181	STATA
PMC5302808	T3	Version	168	171	9.3
PMC5302808	T4	Version	182	184	14
PMC5325527	T1	Application_Usage	37	42	Stata
PMC5325527	T2	Version	43	45	13
PMC5325527	T3	Citation	67	71	[32]
PMC5325587	T1	Application_Usage	174	189	SPSS Statistics
PMC5325587	T2	Developer	170	173	IBM
PMC5325587	T3	Version	190	192	22
PMC5338789	T1	Application_Usage	116	120	SPSS
PMC5338789	T2	OperatingSystem_Usage	132	139	windows
PMC5338789	T3	Version	129	131	21
PMC5340351	T1	Application_Usage	8	13	STATA
PMC5340351	T2	Version	14	18	13.1
PMC5342221	T1	Application_Usage	5	10	STATA
PMC5342221	T2	Version	11	15	13.0
PMC5342319	T1	Application_Usage	30	35	Stata
PMC5342319	T2	ProgrammingEnvironment_Usage	60	61	R
PMC5342319	T3	Version	37	39	14
PMC5342319	T4	Developer	41	50	StataCorp
PMC5342319	T5	Version	63	68	3.2.2
PMC5342319	T6	URL	70	87	www.R-project.org
PMC5342319	T7	Release	51	55	2015
PMC5344449	T1	PlugIn_Usage	57	65	NIRS_SPM
PMC5344449	T2	ProgrammingEnvironment_Usage	85	91	MATLAB
PMC5344449	T3	Citation	75	79	[40]
PMC5344449	T4	Developer	93	102	Mathworks
